place,type,address,시군구명,동명
서울서래초등학교병설유치원,유치원,"서울특별시 서초구 방배로 260(방배동, 서래초등학교)",서초구,방배동
서초아트자이 놀이터,주택단지,"서울특별시 서초구 반포대로 58, 서초아트자이 (서초동)",서초구,서초동
반포자이아파트 (114동 앞),주택단지,"서울특별시 서초구 신반포로 270, 반포자이아파트 (반포동)",서초구,반포동
반포자이 어린이공원2 (원촌중학교 옆),주택단지,"서울특별시 서초구 신반포로 270, 반포자이아파트 (반포동)",서초구,반포동
반포자이 어린이공원1 (산성교회 건너편),주택단지,"서울특별시 서초구 신반포로 270, 반포자이아파트 (반포동)",서초구,반포동
상명달어린이공원 놀이터,도시공원,서울시 서초구 서초3동 1488-4,서초구,서초동
옥수초 놀이시설,학교,서울특별시 성동구 금호로1길 25 (금호동4가)서울옥수초등학교,성동구,금호동
무학초병유 놀이시설,유치원,서울특별시 성동구 무학봉15길 21 (하왕십리동)서울무학초등학교,성동구,하왕십리동
구립 금옥푸른숲어린이집 실외놀이시설,어린이집,서울특별시 성동구 매봉길 88-12 (옥수동),성동구,옥수동
어린이꿈공원,도시공원,서울특별시 성동구 행당동143-3,성동구,행당동
옥정초병유 놀이시설,유치원,서울특별시 성동구 한림말길 43 (옥수동)서울옥정초등학교 병설유치원,성동구,옥수동
(주)교원위즈 교원더퍼스트 어학원 실내놀이시설,주상복합,서울특별시 성동구 하왕십리동 센트라스153타워 4층,성동구,하왕십리동
라이즈어학원 놀이시설,학원,서울특별시 성동구 한림말길 18 (옥수동)영도캐피탈빌딩 1층,성동구,옥수동
서울숲리버뷰자이 유아놀이터 (101동 옆),주택단지,서울특별시 성동구 행당동99-19,성동구,행당동
서울숲리버뷰자이 어린이놀이터1 (103동 뒤),주택단지,서울특별시 성동구 행당동99-19,성동구,행당동
서울숲 리버뷰자이 101동 옆 놀이터,주택단지,서울특별시 성동구 행당동100,성동구,행당동
신금호어린이공원,도시공원,서울특별시 성동구 행당로 12 (금호동1가),성동구,금호동
중랑물재생센터 놀이시설,도시공원,"서울특별시 성동구 자동차시장3길 64 (용답동, 중랑물재생센터)",성동구,용답동
e편한세상금호파크힐스 105동옆 유아놀이터,주택단지,서울 성동구 금호동1가서울시 성동구 금호동1가 280,성동구,금호동
e편한세상금호파크힐스 117동옆 어린이놀이터,주택단지,서울 성동구 금호동1가서울시 성동구 금호동1가 280,성동구,금호동
e편한세상금호파크힐스 113동옆 어린이놀이터,주택단지,서울 성동구 금호동1가서울시 성동구 금호동1가 280,성동구,금호동
e편한세상금호파크힐스 105동옆 어린이놀이터,주택단지,서울 성동구 금호동1가서울시 성동구 금호동1가 280,성동구,금호동
e편한세상금호파크힐스 102동옆 어린이놀이터,주택단지,서울 성동구 금호동1가서울시 성동구 금호동1가 280,성동구,금호동
송정마을마당,도시공원,서울 성동구 송정동72-22외 2필지,성동구,송정동
힐스테이트 서울숲리버 유아놀이터 (101동 앞),주택단지,"서울특별시 성동구 금호로 40 (금호동4가, 힐스테이트서울숲리버)",성동구,금호동
힐스테이트 서울숲 리버 어린이놀이터(113동 앞),주택단지,"서울특별시 성동구 금호로 40 (금호동4가, 힐스테이트서울숲리버)",성동구,금호동
힐스테이트 서울숲 리버 어린이놀이터(102동 앞),주택단지,"서울특별시 성동구 금호로 40 (금호동4가, 힐스테이트서울숲리버)",성동구,금호동
마장동 우성에비뉴 아파트 어린이놀이시설,주택단지,서울 성동구 마장동504-1,성동구,마장동
상원어린이공원,도시공원,서울 성동구 성수동1가715-1,성동구,성수동
왕십리 자이아파트 107동 놀이터,주택단지,서울 성동구 하왕십리동999 왕십리 자이아파트,성동구,하왕십리동
왕십리자이 103동 뒤 어린이놀이터2,주택단지,서울 성동구 하왕십리동999-3,성동구,하왕십리동
왕십리자이 102동 앞 어린이놀이터1,주택단지,서울 성동구 하왕십리동999 왕십리 자이아파트,성동구,하왕십리동
서울시설공단 누비어린이집 옥상놀이터,어린이집,서울특별시 성동구 왕십리로26길 29 (홍익동),성동구,홍익동
트리마제 103동 옆 어린이 놀이시설,주택단지,서울 성동구 성수동1가547-1,성동구,성수동
구립 사근다솜어린이집,어린이집,서울특별시 성동구 사근동길 37 (사근동)공공복합청사,성동구,사근동
신도어린이집(신도리코 직장보육시설) 어린이놀이시설,어린이집,서울특별시 성동구 성수이로24길 3 (성수동2가)신도리코,성동구,성수동
성동구 용답동 꽃공원 놀이터,도시공원,서울 성동구 용답동180번지,성동구,용답동
KTC 태권도 어린이놀이시설,주택단지,서울 성동구 하왕십리동410 센트라스상가 H동 203호,성동구,용답동
서울숲 릴리펏 놀이시설,식품접객업소,"서울특별시 성동구 왕십리로 241 (행당동, 서울숲 더샵)지하1층",성동구,행당동
쿠우쿠우 왕십리점 놀이터,식품접객업소,서울특별시 성동구 고산자로6길 40 (행당동)레몬프라자 7층,성동구,행당동
왕십리센트라스 119동 옆(어린이놀이터5),주택단지,서울 성동구 하왕십리동700번지,성동구,하왕십리동
왕십리센트라스 117동 옆(어린이놀이터6),주택단지,서울 성동구 하왕십리동700번지,성동구,하왕십리동
왕십리센트라스 130동 4층(어린이놀이터8),주택단지,서울 성동구 하왕십리동700번지,성동구,하왕십리동
견우어린이공원,도시공원,서울 성동구 상왕십리동312번지,성동구,하왕십리동
왕십리 센트라스 아파트 127동 옆(어린이놀이터7),주택단지,서울 성동구 하왕십리동700번지,성동구,하왕십리동
왕십리 센트라스 아파트 108동 앞(어린이놀이터2),주택단지,서울 성동구 하왕십리동700번지,성동구,하왕십리동
왕십리 센트라스 아파트 110동 뒤(어린이놀이터1),주택단지,서울 성동구 하왕십리동700번지,성동구,하왕십리동
직녀어린이공원,도시공원,서울 성동구 하왕십리동753-1,성동구,하왕십리동
왕십리 센트라스 아파트 123동 뒤 유아놀이터,주택단지,서울 성동구 하왕십리동753-1,성동구,하왕십리동
왕십리 센트라스 아파트 124동 앞 어린이놀이터 2,주택단지,서울 성동구 하왕십리동753-1,성동구,하왕십리동
왕십리 센트라스 아파트  111동 뒤 어린이놀이터 1,주택단지,서울 성동구 하왕십리동753-1,성동구,하왕십리동
e편한세상 옥수파크힐스 120동 앞 놀이터,주택단지,서울 성동구 옥수동526,성동구,옥수동
e편한세상 옥수파크힐스 104동 앞 놀이터,주택단지,서울 성동구 옥수동526,성동구,옥수동
e편한세상 옥수파크힐스 115동 앞 놀이터,주택단지,서울 성동구 옥수동539-8,성동구,옥수동
e편한세상 옥수파크힐스 108동 앞 놀이터,주택단지,서울 성동구 옥수동539-8,성동구,옥수동
e편한세상 옥수파크힐스 121동 앞 놀이터,주택단지,서울 성동구 옥수동539-8,성동구,옥수동
e편한세상 옥수파크힐스 110동 뒤 놀이터,주택단지,서울 성동구 옥수동539-8,성동구,옥수동
이바돔 감자탕 한양대점 어린이실내놀이터,식품접객업소,서울특별시 성동구 고산자로6길 40 (행당동)2층,성동구,행당동
왕십리 kcc스위첸 놀이터(101동 앞),주택단지,"서울특별시 성동구 무학봉길 35 (하왕십리동, 왕십리kcc스위첸)",성동구,하왕십리동
옥수교회 놀이터,종교시설,서울특별시 성동구 독서당로 227 (옥수동),성동구,옥수동
꽃재어린이공원,도시공원,서울 성동구 하왕십리동560,성동구,하왕십리동
왕십리 kcc스위첸 102동 아파트 옆 놀이터,주택단지,서울특별시 성동구 무학봉9길 4 (하왕십리동),성동구,하왕십리동
구립 꽃초롱 어린이집 실외 놀이터,어린이집,서울특별시 성동구 마장로 164 (하왕십리동),성동구,하왕십리동
신금호 파크자이 아파트 유아 놀이터(보육시설 앞),주택단지,서울특별시 성동구 금호로13길 1 (금호동2가),성동구,금호동
신금호 파크자이 아파트 놀이터(103동 옆),주택단지,서울특별시 성동구 금호로13길 1 (금호동2가),성동구,금호동
금호대우아파트 놀이터(108동),주택단지,"서울특별시 성동구 독서당로 272 (금호동4가, 금호동 대우아파트)",성동구,금호동
신금호 파크자이 아파트 놀이터(108동 옆),주택단지,서울특별시 성동구 금호로13길 1 (금호동2가),성동구,금호동
신금호 파크자이 아파트 놀이터(105동 옆),주택단지,서울특별시 성동구 금호로13길 1 (금호동2가),성동구,금호동
구립송정햇살어린이집 옥상놀이터,어린이집,서울특별시 성동구 송정4가길 23 (송정동),성동구,송정동
숭신초 놀이시설,학교,서울특별시 성동구 마장로 161 (하왕십리동),성동구,하왕십리동
전관원어린이공원,도시공원,서울 성동구 행당동90-2일대,성동구,행당동
래미안옥수리버젠아파트어린이놀이터6(202동뒤),주택단지,"서울특별시 성동구 매봉길 17 (옥수동, 래미안 옥수 리버젠)",성동구,옥수동
래미안옥수리버젠아파트어린이놀이터5(201동앞),주택단지,"서울특별시 성동구 매봉길 17 (옥수동, 래미안 옥수 리버젠)",성동구,옥수동
텐즈힐 1단지 116-117동 앞 어린이놀이터,주택단지,"서울특별시 성동구 무학로 33 (하왕십리동, 텐즈힐1)(하왕십리동 546-14)",성동구,하왕십리동
텐즈힐 1단지 임대아파트 120-121동 앞 어린이놀이터,주택단지,"서울특별시 성동구 무학로 33 (하왕십리동, 텐즈힐1)(하왕십리동 546-1)",성동구,하왕십리동
응봉금호현대아파트놀이터3,주택단지,"서울특별시 성동구 독서당로 377 (응봉동, 금호현대아파트)",성동구,응봉동
텐즈힐 1단지 113동 앞 어린이놀이터,주택단지,서울특별시 성동구 왕십리로31나길 39-1 (하왕십리동)(하왕십리동 339-67),성동구,하왕십리동
텐즈힐 1단지 110동 앞 어린이놀이터,주택단지,서울특별시 성동구 왕십리로31나길 39-1 (하왕십리동)(하왕십리동 339-67),성동구,하왕십리동
성수동아그린아파트(101동앞),주택단지,"서울특별시 성동구 상원길 80 (성수동1가, 성수동동아그린아파트)",성동구,성수동
행당동 한신아파트 118동 놀이터,주택단지,"서울특별시 성동구 고산자로 164 (행당동, 행당한신아파트)",성동구,행당동
행당동 한신아파트 103동 놀이터,주택단지,"서울특별시 성동구 고산자로 164 (행당동, 행당한신아파트)",성동구,행당동
